B3 1SF,Yes,52.483737,-1.905891,406488,287317,SP064873,"West Midlands","Birmingham","Soho & Jewellery Quarter",E08000025,E05011168,England,E11000018,"Birmingham, Ladywood",1991-09-01,,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138B","Urban major conurbation",West Midlands,134,,E01033622,,E02006899,"Birmingham 138",E43000250,E00175664,E14000564,12315,1,0,2019-02-23,"Birmingham Snow Hill",0.462255,B,B3
B3 1WB,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2002-06-01,2011-07-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 1WD,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2004-04-01,2008-06-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 1WE,No,52.485878,-1.90755,406375,287555,SP063875,"West Midlands","Birmingham","Soho & Jewellery Quarter",E08000025,E05011168,England,E11000018,"Birmingham, Ladywood",2002-07-01,2003-09-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138C","Urban major conurbation",West Midlands,138,,E01033623,,E02006899,"Birmingham 138",E43000250,E00175778,E14000564,5997,5,1,2019-02-23,"Jewellery Quarter",0.550591,B,B3
B3 1WF,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2002-09-01,2006-02-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 1WL,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2002-08-01,2006-02-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 1WN,No,52.485878,-1.90755,406375,287555,SP063875,"West Midlands","Birmingham","Soho & Jewellery Quarter",E08000025,E05011168,England,E11000018,"Birmingham, Ladywood",2003-07-01,2004-08-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138C","Urban major conurbation",West Midlands,138,,E01033623,,E02006899,"Birmingham 138",E43000250,E00175778,E14000564,5997,5,1,2019-02-23,"Jewellery Quarter",0.550591,B,B3
B3 1WR,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2003-04-01,2008-06-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 1YL,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2003-03-01,2006-10-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 1ZB,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2003-08-01,2006-11-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 1ZR,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2003-03-01,2007-04-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 1ZW,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2002-11-01,2006-03-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 1ZY,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2002-07-01,2003-07-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,5,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 1ZZ,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2001-06-01,2003-07-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 2AA,Yes,52.480802,-1.900508,406854,286991,SP068869,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1999-06-01,,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,154,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,0,2019-02-23,"Birmingham Snow Hill",0.299685,B,B3
B3 2AB,Yes,52.480963,-1.90039,406862,287009,SP068870,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1980-01-01,,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,154,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,0,2019-02-23,"Birmingham Snow Hill",0.280185,B,B3
B3 2AD,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1997-12-01,2009-08-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 2AE,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1997-12-01,2002-03-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 2AF,No,52.480881,-1.898358,407000,287000,SP070869,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1980-01-01,1996-06-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,151,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,8,1,2019-02-23,"Birmingham Snow Hill",0.279506,B,B3
B3 2AG,No,52.483418,-1.901106,406813,287282,SP068872,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2002-07-01,2002-12-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,139,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,1,2019-02-23,"Birmingham Snow Hill",0.136684,B,B3
B3 2AJ,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1999-06-01,2003-09-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 2AL,No,52.495953,-1.894214,407279,288677,SP072886,"West Midlands","Birmingham","Newtown",E08000025,E05011156,England,E11000018,"Birmingham, Ladywood",1998-12-01,2018-11-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 050A","Urban major conurbation",West Midlands,109,,E01008910,,E02001876,"Birmingham 050",E43000250,E00045170,E14000564,668,1,1,2019-02-23,"Birmingham Snow Hill",1.43804,B,B3
B3 2AN,No,52.481476,-1.900433,406859,287066,SP068870,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1993-01-01,2002-01-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,151,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,1,2019-02-23,"Birmingham Snow Hill",0.227924,B,B3
B3 2AP,Yes,52.481329,-1.90034,406865,287049,SP068870,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1980-01-01,,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,153,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,0,2019-02-23,"Birmingham Snow Hill",0.240703,B,B3
B3 2AQ,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2000-12-01,2011-08-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 2AR,No,52.482368,-1.90286,406694,287165,SP066871,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1980-01-01,2002-01-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,145,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,1,2019-02-23,"Birmingham Snow Hill",0.277854,B,B3
B3 2AS,No,52.481646,-1.89974,406906,287085,SP069870,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1993-01-01,2014-11-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,149,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,1,2019-02-23,"Birmingham Snow Hill",0.195134,B,B3
B3 2AT,No,52.482368,-1.90286,406694,287165,SP066871,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1990-07-01,2013-05-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,145,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,1,2019-02-23,"Birmingham Snow Hill",0.277854,B,B3
B3 2AU,No,52.482023,-1.898959,406959,287127,SP069871,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1980-01-01,2000-06-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,149,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,1,2019-02-23,"Birmingham Snow Hill",0.148458,B,B3
B3 2AW,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1993-01-01,2008-06-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 2AX,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1998-06-01,2011-07-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 2AY,No,52.495953,-1.894214,407279,288677,SP072886,"West Midlands","Birmingham","Newtown",E08000025,E05011156,England,E11000018,"Birmingham, Ladywood",1998-06-01,2018-11-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 050A","Urban major conurbation",West Midlands,109,,E01008910,,E02001876,"Birmingham 050",E43000250,E00045170,E14000564,668,1,1,2019-02-23,"Birmingham Snow Hill",1.43804,B,B3
B3 2AZ,No,52.47666,-1.903535,406649,286530,SP066865,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2000-06-01,2004-09-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138D","Urban major conurbation",West Midlands,141,,E01033625,,E02006899,"Birmingham 138",E43000250,E00175658,E14000564,12673,1,1,2019-02-23,"Birmingham New Street",0.259589,B,B3
B3 2BA,Yes,52.481287,-1.900698,406841,287045,SP068870,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1992-01-01,,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,153,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,1,2019-02-23,"Birmingham Snow Hill",0.254466,B,B3
B3 2BB,Yes,52.48117,-1.900772,406836,287032,SP068870,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1980-01-01,,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,154,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,0,2019-02-23,"Birmingham Snow Hill",0.268361,B,B3
B3 2BD,No,52.48117,-1.900772,406836,287032,SP068870,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1980-01-01,2001-10-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,154,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,1,2019-02-23,"Birmingham Snow Hill",0.268361,B,B3
B3 2BE,No,52.482925,-1.902211,406738,287227,SP067872,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1980-01-01,2002-12-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,142,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,1,2019-02-23,"Birmingham Snow Hill",0.216668,B,B3
B3 2BF,No,52.495953,-1.894214,407279,288677,SP072886,"West Midlands","Birmingham","Newtown",E08000025,E05011156,England,E11000018,"Birmingham, Ladywood",1998-06-01,2018-11-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 050A","Urban major conurbation",West Midlands,109,,E01008910,,E02001876,"Birmingham 050",E43000250,E00045170,E14000564,668,1,1,2019-02-23,"Birmingham Snow Hill",1.43804,B,B3
B3 2BG,No,52.482804,-1.897764,407040,287214,SP070872,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2000-06-01,2005-02-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,146,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,1,2019-02-23,"Birmingham Snow Hill",0.108663,B,B3
B3 2BH,Yes,52.482316,-1.898688,406977,287159,SP069871,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1980-01-01,,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,148,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,0,2019-02-23,"Birmingham Snow Hill",0.118777,B,B3
B3 2BJ,Yes,52.482612,-1.898378,406998,287192,SP069871,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1986-07-01,,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,149,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,0,2019-02-23,"Birmingham Snow Hill",0.0957094,B,B3
B3 2BL,No,52.482059,-1.898738,406974,287131,SP069871,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1981-06-01,2003-01-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,150,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,1,2019-02-23,"Birmingham Snow Hill",0.146138,B,B3
B3 2BN,No,52.482399,-1.897029,407090,287169,SP070871,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1993-08-01,2002-12-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,153,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,1,2019-02-23,"Birmingham Snow Hill",0.175363,B,B3
B3 2BP,No,52.482059,-1.898738,406974,287131,SP069871,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1980-01-01,2015-08-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,150,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,1,2019-02-23,"Birmingham Snow Hill",0.146138,B,B3
B3 2BQ,Yes,52.495953,-1.894214,407279,288677,SP072886,"West Midlands","Birmingham","Newtown",E08000025,E05011156,England,E11000018,"Birmingham, Ladywood",2003-03-01,,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 050A","Urban major conurbation",West Midlands,109,,E01008910,,E02001876,"Birmingham 050",E43000250,E00045170,E14000564,668,1,1,2019-02-23,"Birmingham Snow Hill",1.43804,B,B3
B3 2BS,Yes,52.482038,-1.898954,406959,287128,SP069871,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",2016-02-01,,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,149,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,0,2019-02-23,"Birmingham Snow Hill",0.146815,B,B3
B3 2BT,No,52.48249,-1.898251,407007,287179,SP070871,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1986-07-01,2006-07-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,149,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,1,2019-02-23,"Birmingham Snow Hill",0.111751,B,B3
B3 2BU,No,52.481933,-1.898886,406964,287117,SP069871,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1980-01-01,2015-08-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,150,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,1,1,2019-02-23,"Birmingham Snow Hill",0.158793,B,B3
B3 2BW,No,52.482609,-1.900563,406850,287192,SP068871,"West Midlands","Birmingham","Ladywood",E08000025,E05011151,England,E11000018,"Birmingham, Ladywood",1995-12-01,1999-06-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 138A","Urban major conurbation",West Midlands,144,,E01033620,,E02006899,"Birmingham 138",E43000250,E00175652,E14000564,9801,6,1,2019-02-23,"Birmingham Snow Hill",0.129833,B,B3
B3 2BX,No,52.495953,-1.894214,407279,288677,SP072886,"West Midlands","Birmingham","Newtown",E08000025,E05011156,England,E11000018,"Birmingham, Ladywood",1998-12-01,2018-11-01,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 050A","Urban major conurbation",West Midlands,109,,E01008910,,E02001876,"Birmingham 050",E43000250,E00045170,E14000564,668,1,1,2019-02-23,"Birmingham Snow Hill",1.43804,B,B3
B3 2BY,Yes,52.495953,-1.894214,407279,288677,SP072886,"West Midlands","Birmingham","Newtown",E08000025,E05011156,England,E11000018,"Birmingham, Ladywood",1980-01-01,,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 050A","Urban major conurbation",West Midlands,109,,E01008910,,E02001876,"Birmingham 050",E43000250,E00045170,E14000564,668,1,1,2019-02-23,"Birmingham Snow Hill",1.43804,B,B3
B3 2BZ,Yes,52.495953,-1.894214,407279,288677,SP072886,"West Midlands","Birmingham","Newtown",E08000025,E05011156,England,E11000018,"Birmingham, Ladywood",1980-01-01,,"Birmingham, unparished area","",,,"West Midlands","Birmingham","Birmingham 050A","Urban major conurbation",West Midlands,109,,E01008910,,E02001876,"Birmingham 050",E43000250,E00045170,E14000564,668,1,1,2019-02-23,"Birmingham Snow Hill",1.43804,B,B3
